date,high,low,place,weather,wind,wind_level
2015-02-01,12,8,平潭,阴,东北风,5
2015-03-01,12,10,平潭,阴转小雨,东北风,3
2015-04-01,24,19,平潭,多云,西南风,3
2015-06-01,29,25,平潭,阴,西南风~东北风,3
2015-05-01,25,19,平潭,多云转阴,东北风,3
2015-07-01,31,27,平潭,阴~阵雨,西南风~东北风,3
2015-08-01,32,27,平潭,晴~多云,西南风~东北风,3
2015-09-01,26,23,平潭,阵雨~中雨,西南风~东北风,3
2015-10-01,28,24,平潭,阵雨,西南风~东北风,3
2015-11-01,20,17,平潭,小雨~阴,西南风~东北风,3
2015-12-01,20,17,平潭,小雨~阴,西南风~东北风,3
2016-01-01,14,12,平潭,多云,西南风~东北风,3
2016-02-01,10,7,平潭,小雨,西南风~东北风,3
2016-03-01,13,10,平潭,多云,西南风~东北风,3
2016-04-01,20,15,平潭,多云,西南风~东北风,3
2016-05-01,23,20,平潭,阵雨,西南风~东北风,3
2016-06-01,31,25,平潭,多云~小雨,西南风~东北风,3
2016-07-01,33,27,平潭,多云~阴,西南风~东北风,3
2016-08-01,31,27,平潭,阵雨,西南风~东北风,3
2016-09-01,31,26,平潭,阴,西南风,3
2016-10-01,29,25,平潭,阴,北风,3
2016-11-01,22,18,平潭,阴,东北风,4
2016-12-01,17,15,平潭,阴,东北风,3
2017-01-01,19,16,平潭,多云,北风,3
2017-02-01,13,9,平潭,阴,东北风,4
2017-03-01,21,11,平潭,晴,东南风,2
2017-04-01,16,12,平潭,晴,东风,3
2017-05-01,26,19,平潭,多云,东南风,3
2017-06-01,28,24,平潭,小雨,南风,5
2017-07-01,31,26,平潭,多云,南风,2
2017-08-01,29,26,平潭,多云,南风,3
2017-09-01,29,27,平潭,阵雨,东北风,4
2017-10-01,31,27,平潭,多云,东北风,2
2017-11-01,22,20,平潭,阴,东北风,3
2017-12-01,16,15,平潭,风,东北风,7
2018-01-01,14,11,平潭,风,东北风,6
2018-02-01,9,6,平潭,风,东北风,6
2018-03-01,17,12,平潭,多云,北风,4
2018-04-01,22,16,平潭,晴,北风,5
2018-05-01,28,23,平潭,多云,西南风,4
2018-06-01,25,21,平潭,小雨到中雨,东北风,6
2018-07-01,30,26,平潭,多云,南风,3
2018-08-01,32,25,平潭,小雨,西南风,3
2018-09-01,30,26,平潭,多云,西南风,4
2018-10-01,27,23,平潭,多云,东北风,5
2018-11-01,21,18,平潭,小雨到大雨,东北风,7
2018-12-01,22,17,平潭,晴,北风,4
2019-01-01,12,9,平潭,风,东北风,7
2019-02-01,16,10,平潭,风,东北风,6
2019-03-01,14,11,平潭,多云,东北风,5
2019-04-01,16,12,平潭,风,东北风,6
2019-05-01,22,16,平潭,多云,东北风,5
2019-06-01,25,22,平潭,大雨转雨,东风,3
2019-07-01,32,27,平潭,多云转风,南风,3
2019-08-01,31,27,平潭,多云转雨,东北风,3
2019-09-01,30,27,平潭,晴转多云,东北风,5
2019-10-01,30,25,平潭,晴转雨,西南风,5
2019-11-01,23,20,平潭,风,东北风,6
2019-12-01,21,18,平潭,多云转风,北风,4
2020-01-01,15,11,平潭,风,东北风,6
2020-02-01,13,10,平潭,晴,东北风,5
2020-03-01,17,13,平潭,多云转风,东北风,4
2020-04-01,17,14,平潭,风,东北风,5
2020-05-01,23,19,平潭,阴,北风,3
2020-06-01,27,22,平潭,小雨到中雨,北风,3
2020-07-01,31,27,平潭,阴,西南风,4
2020-08-01,33,28,平潭,晴,北风,3
2020-09-01,33,27,平潭,晴,西南风,3
2020-10-01,25,24,平潭,风,东北风,5
2020-11-01,23,21,平潭,多云,北风,5
2020-12-01,16,15,平潭,风,东北风,7
2021-01-01,10,8,平潭,风,东北风,6
2021-02-01,21,12,平潭,晴,西风,3
2021-03-01,21,11,平潭,多云,西南风,3
2021-04-01,24,19,平潭,阴,西南风,3
2021-05-01,26,19,平潭,阴,西南风,4
2021-06-01,28,23,平潭,多云,北风,3
2021-07-01,29,27,平潭,风,西南风,5
2021-08-01,30,26,平潭,多云,南风,4
2021-09-01,30,27,平潭,晴,东北风,4
2021-10-01,29,23,平潭,小雨,西南风,2
2021-11-01,20,18,平潭,风,北风,3
2021-12-01,15,9,平潭,风,东北风,4
2022-02-01,10,8,平潭,小雨,东北风,4
2022-01-01,15,12,平潭,风,东北风,3
2022-03-01,23,12,平潭,多云,西风,2
2022-04-01,14,10,平潭,风,东北风,4
2022-05-01,19,14,平潭,小雨,东北风,3
2022-06-01,27,22,平潭,阴,西北风,1
2022-07-01,30,26,平潭,多云,东风,3
2022-08-01,33,27,平潭,多云,西南风,3
2022-09-01,30,26,平潭,多云,东风,1
2022-10-01,29,26,平潭,晴,东北风,2
2022-11-01,20,19,平潭,小雨,东北风,5
2022-12-01,13,12,平潭,小雨,东南风,1
2023-01-01,13,12,平潭,多云,北风,5
2023-02-01,17,10,平潭,多云,北风,3
2023-03-01,18,11,平潭,雾~多云,东北风,6
2023-04-01,18,14,平潭,多云,西北风,1
2011-02-01,7,1,屏南,阴,无持续风向,1
2011-03-01,10,5,屏南,小雨~阴,无持续风向,1
2011-04-01,21,8,屏南,多云~阴,无持续风向,1
2011-05-01,21,14,屏南,中雨~中到大雨,无持续风向,1
2011-06-01,28,16,屏南,多云~阵雨,无持续风向,1
2011-07-01,29,21,屏南,多云,无持续风向,1
2011-08-01,30,20,屏南,阵雨~多云,无持续风向,1
2011-09-01,26,21,屏南,阵雨,无持续风向,1
2011-10-01,18,15,屏南,阵雨,无持续风向,1
2011-11-01,22,9,屏南,多云~阵雨,无持续风向,1
2011-12-01,9,3,屏南,小雨,无持续风向,1
2012-01-01,10,2,屏南,多云,无持续风向,1
2012-02-01,11,1,屏南,多云,无持续风向,1
2012-03-01,19,9,屏南,多云~阵雨,无持续风向,1
2012-04-01,20,16,屏南,中雨,微风,2
2012-05-01,23,18,屏南,中雨转大雨,微风,2
2012-06-01,23,17,屏南,多云转阴,微风,2
2012-07-01,32,22,屏南,多云,微风,2
2012-08-01,28,20,屏南,阵雨,微风,2
2012-09-01,28,21,屏南,阴转阵雨,微风,2
2012-10-01,24,11,屏南,多云,微风,2
2012-11-01,16,7,屏南,多云转晴,微风,2
2013-01-01,10,0,屏南,多云转阴,微风,2
2012-12-01,12,7,屏南,中雨转大雨,微风,2
2013-02-01,17,11,屏南,阴,微风,2
2013-04-01,15,12,屏南,小雨转中雨,微风,2
2013-03-01,16,4,屏南,中雨,微风,2
2013-05-01,19,9,屏南,阴转多云,微风,2
2013-06-01,27,20,屏南,阵雨,微风,2
2013-07-01,32,22,屏南,多云,微风,2
2013-08-01,32,20,屏南,多云,微风,2
2013-09-01,27,17,屏南,阴转多云,微风,2
2013-10-01,26,18,屏南,多云转阴,微风,2
2013-11-01,21,11,屏南,多云转阴,微风,2
2013-12-01,16,2,屏南,晴,微风,2
2014-01-01,17,0,屏南,晴,微风,2
2014-02-01,22,6,屏南,多云,微风,2
2014-03-01,15,8,屏南,阵雨,微风,2
2014-04-01,18,8,屏南,阵雨,微风,2
2014-05-01,22,10,屏南,阵雨转多云,微风,2
2014-06-01,29,19,屏南,阵雨,微风,2
2014-08-01,32,21,屏南,多云,微风,2
2014-07-01,30,22,屏南,阴,北风,1
2014-09-01,30,20,屏南,多云,微风,2
2014-10-01,26,18,屏南,阵雨,微风,2
2014-11-01,25,16,屏南,多云转小雨,微风,2
2014-12-01,15,9,屏南,小雨转阴,微风,2
2015-01-01,11,-1,屏南,晴,微风,2
2015-02-01,9,0,屏南,阴转多云,微风,2
2015-03-01,12,5,屏南,小雨,微风,2
2015-04-01,28,15,屏南,多云,微风,2
2015-05-01,26,14,屏南,多云转阴,微风,2
2015-06-01,26,20,屏南,阵雨~多云,微风,2
2015-07-01,31,23,屏南,多云,微风,2
2015-08-01,31,21,屏南,多云,微风,2
2015-09-01,25,19,屏南,阵雨,微风,2
2015-10-01,26,17,屏南,阵雨~阴,微风,2
2015-11-01,13,9,屏南,阵雨~多云,微风,2
2015-12-01,17,10,屏南,阴,微风,2
2016-01-01,13,5,屏南,多云,微风,2
2016-02-01,4,0,屏南,小雨~雨夹雪,微风,2
2016-03-01,13,1,屏南,晴~多云,微风,2
2016-04-01,24,12,屏南,多云,微风,2
2016-05-01,22,17,屏南,阵雨~阴,微风,2
2016-06-01,31,20,屏南,阴~阵雨,微风,2
2016-07-01,31,21,屏南,多云~晴,微风,2
2016-08-01,29,21,屏南,阵雨,微风,2
2016-09-01,26,19,屏南,阵雨,西北风,1
2016-10-01,26,19,屏南,阵雨,东北风,1
2016-11-01,16,10,屏南,阵雨,东风,2
2016-12-01,15,5,屏南,阴,东风,2
2017-02-01,15,4,屏南,阴,东北风,2
2017-01-01,17,10,屏南,阴,东北风,1
2017-03-01,19,1,屏南,晴,西北风,2
2017-04-01,16,3,屏南,晴,西风,2
2017-05-01,24,14,屏南,多云,东北风,3
2017-06-01,23,18,屏南,大雨,东北风,2
2017-07-01,29,21,屏南,雷阵雨,西南风,1
2017-08-01,24,21,屏南,暴雨,东北风,1
2017-09-01,28,18,屏南,多云,东风,2
2017-10-01,30,20,屏南,多云,东风,1
2017-11-01,20,9,屏南,多云,西北风,1
2017-12-01,10,8,屏南,多云,东风,2
2018-02-01,8,-4,屏南,晴,东北风,2
2018-01-01,11,1,屏南,晴,东风,2
2018-03-01,21,5,屏南,晴,东南风,2
2018-04-01,23,9,屏南,多云,东南风,1
2018-05-01,25,17,屏南,雨,西南风,2
2018-06-01,19,16,屏南,多云,东风,2
2018-07-01,27,21,屏南,小雨到中雨,东南风,1
2018-08-01,29,20,屏南,中雨到大雨,西北风,1
2018-09-01,26,19,屏南,多云,西风,1
2018-10-01,25,12,屏南,晴,北风,1
2018-11-01,13,8,屏南,小雨,东风,2
2018-12-01,19,7,屏南,多云,东北风,1
2019-01-01,9,3,屏南,多云,东北风,1
2019-02-01,12,2,屏南,阴,东北风,1
2019-03-01,12,7,屏南,阴,东南风,2
2019-04-01,15,6,屏南,晴,东风,2
2019-05-01,23,15,屏南,多云,北风,2
2019-06-01,21,17,屏南,阴转雨,东南风,2
2019-07-01,28,22,屏南,阴转雨,东风,1
2019-08-01,29,20,屏南,多云,东风,2
2019-09-01,27,20,屏南,阴,东风,2
2019-10-01,27,18,屏南,晴,西北风,3
2019-11-01,23,12,屏南,晴,东风,2
2019-12-01,17,7,屏南,多云,西北风,2
2020-01-01,16,3,屏南,多云,东南风,1
2020-02-01,15,-1,屏南,晴,东南风,1
2020-03-01,19,12,屏南,阴转多云,西北风,2
2020-04-01,20,8,屏南,阴,东风,2
2020-05-01,25,15,屏南,小雨转雨,东南风,2
2020-06-01,23,17,屏南,阴,东南风,1
2020-07-01,28,22,屏南,多云,南风,1
2020-08-01,30,21,屏南,多云,东风,2
2020-09-01,31,21,屏南,晴,西北风,2
2020-10-01,22,13,屏南,多云,东风,2
2020-11-01,22,9,屏南,晴,东风,1
2020-12-01,9,7,屏南,晴,东北风,2
2021-01-01,6,-4,屏南,晴,西风,1
2021-02-01,20,8,屏南,晴,西风,2
2021-03-01,21,7,屏南,阴,西风,2
2021-04-01,29,18,屏南,多云,西南风,2
2021-05-01,29,12,屏南,晴,西风,2
2021-06-01,23,18,屏南,阴到小雨,东风,1
2021-07-01,25,20,屏南,阴,西南风,1
2021-08-01,27,21,屏南,阴,北风,1
2021-09-01,29,20,屏南,晴,东风,1
2021-10-01,27,19,屏南,多云,西北风,1
2021-11-01,14,11,屏南,多云,北风,1
2021-12-01,12,-2,屏南,多云,东南风,1
2022-01-01,12,2,屏南,晴,东北风,1
2022-02-01,5,4,屏南,中雨,西风,1
2022-03-01,17,10,屏南,阴,东风,1
2022-04-01,9,4,屏南,小雨,北风,2
2022-05-01,13,9,屏南,小雨,北风,1
2022-06-01,26,19,屏南,阴,北风,1
2022-07-01,26,20,屏南,多云,东风,2
2022-08-01,32,22,屏南,多云,东南风,2
2022-09-01,27,17,屏南,多云,北风,2
2022-10-01,29,18,屏南,晴,东风,2
2022-11-01,13,11,屏南,小雨,东北风,2
2022-12-01,7,5,屏南,小雨,东风,2
2023-01-01,9,7,屏南,多云,东风,1
2023-02-01,15,7,屏南,多云,东北风,2
2023-03-01,19,6,屏南,晴~阴,东北风,1
2023-04-01,18,10,屏南,多云~阴,西风,1
2011-02-01,12,8,莆田,小雨~阴,无持续风向,1
2011-04-01,25,16,莆田,多云,无持续风向,1
2011-03-01,16,10,莆田,小雨~阴,无持续风向,1
2011-05-01,24,19,莆田,中雨~大到暴雨,无持续风向,1
2011-06-01,30,23,莆田,阵雨,无持续风向,1
2011-07-01,34,26,莆田,晴~多云,无持续风向,1
2011-08-01,34,26,莆田,晴~多云,无持续风向,1
2011-09-01,25,23,莆田,大暴雨,无持续风向,1
2011-10-01,25,22,莆田,阴~小雨,东北风,4
2011-11-01,26,20,莆田,多云,东北风,3
2011-12-01,17,11,莆田,阴~阵雨,东北风,3
2012-01-01,16,9,莆田,多云,无持续风向,1
2012-02-01,15,7,莆田,多云,无持续风向,1
2012-03-01,20,13,莆田,阴,无持续风向,1
2012-04-01,27,18,莆田,中雨,微风,2
2012-05-01,28,24,莆田,阵雨转中雨,微风,2
2012-06-01,26,21,莆田,多云,微风,2
2012-07-01,34,26,莆田,多云,微风,2
2012-08-01,32,27,莆田,多云转阵雨,东北风,4
2012-09-01,32,26,莆田,多云,微风,2
2012-10-01,27,20,莆田,多云,微风,2
2012-11-01,23,16,莆田,多云,东北风,3
2012-12-01,17,14,莆田,小雨转中雨,东北风,3
2013-01-01,12,4,莆田,晴转多云,微风,2
2013-02-01,24,13,莆田,多云,微风,2
2013-03-01,24,15,莆田,阴,微风,2
2013-04-01,19,12,莆田,阴转阵雨,微风~东北风,2
2013-05-01,21,16,莆田,阵雨转多云,微风,2
2013-06-01,34,25,莆田,多云,微风,2
2013-07-01,34,27,莆田,多云,微风,2
2013-08-01,36,26,莆田,多云,微风,2
2013-09-01,32,24,莆田,阴转多云,微风,2
2013-10-01,31,25,莆田,阴转多云,微风,2
2013-11-01,26,21,莆田,阴转阵雨,东北风,3
2013-12-01,19,11,莆田,晴转多云,微风,2
2014-01-01,17,8,莆田,晴转多云,微风,2
2014-02-01,24,14,莆田,多云,微风,2
2014-03-01,23,13,莆田,小雨转阵雨,微风,2
2014-04-01,20,14,莆田,小雨转阴,微风,2
2014-05-01,22,17,莆田,阵雨,微风,2
2014-06-01,31,22,莆田,阴转多云,微风,2
2014-07-01,34,27,莆田,多云,西南风,1
2014-08-01,36,28,莆田,多云转阵雨,微风,2
2014-09-01,34,26,莆田,多云,微风,2
2014-10-01,31,25,莆田,多云,微风,2
2014-11-01,29,22,莆田,多云,微风,2
2014-12-01,23,15,莆田,中雨转小雨,微风~北风,2
2015-01-01,14,9,莆田,晴,东北风,3
2015-02-01,13,8,莆田,阴,东北风,3
2015-03-01,15,12,莆田,阵雨,微风,2
2015-04-01,29,20,莆田,多云,微风,2
2015-05-01,27,19,莆田,多云转阴,微风,2
2015-06-01,29,25,莆田,阵雨~多云,微风,2
2015-07-01,35,27,莆田,多云,微风,2
2015-08-01,34,26,莆田,多云,微风,2
2015-10-01,30,22,莆田,阵雨,微风,2
2015-09-01,26,23,莆田,中雨~小雨,微风,2
2015-11-01,20,17,莆田,阴~多云,微风,2
2015-12-01,23,16,莆田,多云,微风,2
2016-01-01,18,10,莆田,多云,微风,2
2016-02-01,11,7,莆田,小雨,微风,2
2016-03-01,15,8,莆田,多云,微风,2
2016-04-01,24,16,莆田,阴~多云,微风,2
2016-05-01,24,18,莆田,阵雨,微风,2
2016-06-01,35,24,莆田,阵雨,微风,2
2016-07-01,34,27,莆田,阵雨~多云,微风,2
2016-08-01,33,27,莆田,阵雨,微风,2
2016-09-01,31,26,莆田,阵雨,南风,2
2016-10-01,31,24,莆田,阵雨,北风,2
2016-11-01,24,18,莆田,多云,东北风,3
2016-12-01,19,14,莆田,阴,东北风,2
2017-01-01,21,16,莆田,多云,东北风,2
2017-02-01,17,10,莆田,多云,东北风,3
2017-03-01,21,10,莆田,晴,东风,2
2017-04-01,19,10,莆田,晴,东风,3
2017-05-01,26,20,莆田,多云,东南风,3
2017-06-01,31,25,莆田,阵雨,北风,1
2017-07-01,31,26,莆田,雷阵雨,西南风,2
2017-08-01,29,26,莆田,大雨,西南风,1
2017-09-01,33,27,莆田,多云,东风,2
2017-10-01,35,27,莆田,多云,东南风,3
2017-11-01,25,20,莆田,多云,东北风,2
2018-01-01,17,10,莆田,晴,东北风,3
2017-12-01,18,15,莆田,多云,东北风,4
2018-02-01,10,6,莆田,晴,东北风,3
2018-03-01,22,13,莆田,晴,东北风,3
2018-04-01,26,16,莆田,晴,东北风,3
2018-05-01,30,23,莆田,多云,南风,2
2018-06-01,23,20,莆田,小雨到中雨,东北风,3
2018-07-01,30,25,莆田,小雨,东南风,2
2018-08-01,34,26,莆田,小雨到中雨,南风,2
2018-09-01,31,25,莆田,多云,西南风,2
2018-10-01,30,21,莆田,晴,东北风,3
2018-11-01,20,16,莆田,小雨到大雨,东北风,4
2018-12-01,24,17,莆田,多云,北风,2
2019-01-01,15,12,莆田,多云,北风,3
2019-02-01,15,10,莆田,晴,东北风,3
2019-03-01,16,13,莆田,阴,东北风,2
2019-04-01,17,12,莆田,晴,东北风,3
2019-05-01,22,17,莆田,多云,东北风,2
2019-06-01,26,22,莆田,小雨转雨,东风,2
2019-07-01,32,27,莆田,多云,东南风,2
2019-08-01,32,26,莆田,多云转雨,北风,2
2019-09-01,32,26,莆田,阴转多云,北风,3
2019-10-01,34,26,莆田,晴,西风,2
2019-11-01,25,19,莆田,晴转多云,东北风,3
2019-12-01,23,18,莆田,晴转多云,北风,2
2020-01-01,17,10,莆田,晴,东北风,3
2020-02-01,15,8,莆田,晴,东北风,3
2020-03-01,21,14,莆田,多云,东北风,2
2020-04-01,20,15,莆田,多云,东北风,3
2020-05-01,28,20,莆田,阴,东风,1
2020-06-01,29,23,莆田,阴,东风,2
2020-07-01,34,27,莆田,多云,南风,3
2020-08-01,34,27,莆田,阴,东北风,2
2020-09-01,36,26,莆田,晴转多云,西南风,2
2020-10-01,28,22,莆田,晴,东北风,3
2020-11-01,28,21,莆田,晴,北风,3
2020-12-01,17,16,莆田,多云,北风,4
2021-01-01,12,6,莆田,晴,北风,3
2021-02-01,23,12,莆田,晴,南风,2
2021-03-01,24,13,莆田,多云,南风,2
2021-04-01,26,21,莆田,多云,南风,2
2021-05-01,30,20,莆田,多云,南风,2
2021-06-01,28,23,莆田,阴,东北风,2
2021-07-01,32,27,莆田,小雨,西南风,3
2021-08-01,32,26,莆田,小雨到中雨,南风,2
2021-09-01,34,26,莆田,多云转晴,东北风,2
2021-10-01,29,23,莆田,小雨到中雨,西南风,2
2021-11-01,18,10,莆田,霾,东北风,1
2021-12-01,18,10,莆田,多云,北风,3
2022-01-01,18,11,莆田,晴,东南风,2
2022-03-01,18,2,莆田,阴,西北风,2
2022-04-01,17,6,莆田,阴,东风,2
2022-02-01,12,10,莆田,中雨,北风,2
2022-05-01,18,16,莆田,阴,东北风,2
2022-06-01,29,24,莆田,小雨,西南风,1
2022-07-01,33,25,莆田,多云,东北风,2
2022-08-01,36,27,莆田,多云,西风,2
2022-09-01,32,25,莆田,中雨,东北风,1
2022-10-01,32,25,莆田,晴,东北风,4
2022-11-01,20,18,莆田,小雨,北风,2
2022-12-01,15,13,莆田,多云,东北风,5
2023-01-01,16,13,莆田,多云,南风,1
2023-02-01,18,13,莆田,雾,南风,1
2023-03-01,22,13,莆田,雾~多云,东北风,4
2023-04-01,20,15,莆田,雾~多云,东北风,1
2011-01-01,16,4,平和,多云,无持续风向,1
2011-02-01,17,6,平和,多云,无持续风向,1
2011-03-01,20,14,平和,阵雨~阴,无持续风向,1
2011-04-01,26,11,平和,多云,无持续风向,1
2011-05-01,26,19,平和,小到中雨,无持续风向,1
2011-06-01,31,22,平和,阵雨,无持续风向,1
2011-07-01,36,25,平和,多云,无持续风向,1
2011-08-01,36,24,平和,多云,无持续风向,1
2011-10-01,29,23,平和,多云~阴,无持续风向,1
2011-09-01,27,24,平和,中到大雨,无持续风向,1
2011-11-01,29,18,平和,多云~阴,无持续风向,1
2011-12-01,18,10,平和,阴~多云,无持续风向,1
2012-01-01,21,11,平和,多云,无持续风向,1
2012-02-01,19,10,平和,多云,无持续风向,1
2012-03-01,20,13,平和,阵雨,无持续风向,1
2012-04-01,28,20,平和,中雨转阵雨,微风,2
2012-05-01,33,24,平和,阵雨转多云,微风,2
2012-06-01,29,20,平和,阴转多云,微风,2
2012-07-01,35,25,平和,多云,微风,2
2012-08-01,33,24,平和,多云转阴,微风,2
2012-09-01,33,25,平和,多云转阵雨,微风,2
2012-11-01,25,13,平和,多云转晴,微风,2
2012-10-01,29,18,平和,多云,微风,2
2012-12-01,18,15,平和,中雨,微风,2
2013-01-01,16,3,平和,多云,微风,2
2013-02-01,26,12,平和,多云,微风,2
2013-03-01,24,12,平和,阵雨,微风,2
2013-04-01,23,16,平和,阵雨转中雨,微风,2
2013-05-01,24,19,平和,大到暴雨转阵雨,微风,2
2013-06-01,35,24,平和,多云,微风,2
2013-07-01,35,25,平和,多云,微风,2
2013-08-01,34,24,平和,多云转阵雨,微风,2
2013-09-01,31,23,平和,阵雨,微风,2
2013-10-01,31,23,平和,多云,微风,2
2013-11-01,29,17,平和,多云,微风,2
2013-12-01,21,6,平和,晴,微风,2
2014-01-01,21,6,平和,晴转多云,微风,2
2014-02-01,27,11,平和,多云,微风,2
2014-03-01,23,13,平和,阴,微风,2
2014-04-01,23,15,平和,阵雨转阴,微风,2
2014-05-01,21,17,平和,中雨,微风,2
2014-06-01,32,24,平和,阵雨,微风,2
2014-07-01,35,26,平和,多云,南风,1
2014-08-01,37,26,平和,多云,微风,2
2014-09-01,35,24,平和,多云,微风,2
2014-10-01,33,23,平和,多云,微风,2
2014-11-01,31,20,平和,多云,微风,2
2014-12-01,23,15,平和,小雨,微风,2
2015-01-01,16,5,平和,晴,微风,2
2015-02-01,17,7,平和,多云,微风,2
2015-03-01,19,14,平和,小雨转阴,微风,2
2015-05-01,27,21,平和,阴转多云,微风,2
2015-04-01,31,19,平和,多云,微风,2
2015-07-01,36,25,平和,多云,微风,2
2015-06-01,32,24,平和,阵雨~多云,微风,2
2015-08-01,35,23,平和,多云,微风,2
2015-09-01,29,23,平和,大雨~阵雨,微风,2
2015-10-01,30,22,平和,阵雨~多云,微风,2
2015-11-01,24,16,平和,阴,微风,2
2015-12-01,24,15,平和,多云,微风,2
2016-02-01,14,9,平和,小雨,微风,2
2016-01-01,20,11,平和,多云,微风,2
2016-03-01,19,6,平和,晴,微风,2
2016-04-01,26,17,平和,多云~阴,微风,2
2016-05-01,24,19,平和,阵雨~小雨,微风,2
